Id,Price
5684,196505.59781131888
6513,230557.78799485427
11342,110903.23595700857
16561,234843.29754464614
6885,174625.5110374029
9308,177996.74983049714
2559,183525.05845993568
6648,172780.5486567578
15260,155602.57013256464
5113,193170.4096978963
16492,199386.38383841622
12034,278222.44685268635
7248,210773.70576651645
2171,209175.80143198118
10594,160207.50554519
13241,205678.22800884512
7032,140986.60097392582
4884,162139.45566311845
903,195208.36148308637
162,172866.25474134026
6566,280055.9046126598
8249,142889.2483002751
13106,162379.26697421537
256,126988.46768071657
7976,170884.12077189883
8575,174301.79648726768
7591,294809.1633395763
3204,224927.87176754905
15804,180073.61154355868
1525,341200.40324713907
9038,203807.17122270225
13628,199350.58264480802
10016,194702.94292674502
10208,217350.63110137067
2008,187325.95603739133
13029,188136.48181222644
5099,130208.16945923075
9923,305175.5434787721
9461,122109.89359226324
11086,187074.94053750898
15057,294204.6184188586
10689,164399.93801472668
2053,210467.76908899867
16630,174067.31628011254
4985,165045.68403449716
13881,296015.36377136095
13225,198297.35440056547
5779,65622.24491012983
10262,176038.67739798335
10762,198207.94713958848
9513,205170.6227201199
11128,167028.14973909262
2074,309105.2176205712
933,204839.9999557767
2780,174362.65796083043
6594,115566.20610511594
15394,276336.19453939237
14863,141348.4369442256
6698,206312.43388541872
1611,249586.96454113952
174,180950.67118445307
5160,177505.89609657074
3295,321789.36389186315
4559,376270.13035404787
8254,171562.22174817917
10228,103072.8118472595
13924,126264.57547256627
15341,241671.0938628818
4353,165312.34805862344
4334,71193.03248024374
1872,154396.04341095928
7823,187381.93657178883
310,145309.42217951958
3704,253022.87513276894
11615,263279.80185355194
6605,219008.14086133323
3381,183839.24108572022
2143,141235.924336864
3191,259206.6783753941
13980,133692.88207771588
15613,161770.57507628287
10943,279112.8787350714
9654,126218.38770071046
16053,383870.2525778583
14931,221101.24979056272
8299,237019.18011107502
2147,174665.53658863407
11567,241968.61780343542
5905,132637.63652283518
11160,95622.45942377973
8275,150384.14999628966
16398,280590.53421665006
11229,182477.85146545485
10309,145426.4441652995
7340,272253.4721400731
7653,152671.4343381087
272,199819.3281108001
9831,217509.36043777145
5016,127087.0517770806
5968,68322.15551035987
796,262054.21562197746
12123,120492.54734196165
16629,181752.88969683961
2637,165702.14113163095
6194,215339.17785300207
6216,318635.7669973973
14346,171780.29650002095
6428,132523.40904792663
2891,208156.72546419478
84,176778.0013793128
9260,222164.6643944708
15250,139303.78573799232
2348,226189.0188009676
10427,271079.9077908525
13230,256550.0593868097
1691,235827.3822828352
8803,122392.35388596906
5464,255330.6901779563
10559,108260.29977400375
16787,338045.6613384985
4278,154057.0917658436
6183,172109.92404162113
12775,144421.63252979692
10104,169620.91505884987
13663,171717.95407128232
9404,262000.05396718223
14724,225737.49371428607
10040,169940.71792893557
4646,189422.24963167508
4754,161341.90681971898
3310,224452.71739398068
2003,176376.19402373565
7312,231250.83688020965
10921,244628.18064803546
13419,293281.9804053064
10105,176193.4407044566
2196,359152.6474363479
12659,229987.90291380894
4380,264672.78569164244
10847,145965.77748791708
10805,278466.36020454124
8709,84808.93762381692
8319,189299.46914536625
2215,172255.8762895462
7000,200372.67170548395
7701,101338.40460822258
9678,197550.22776611213
14026,207315.7148011325
7971,169600.87061002356
13734,155773.24656301158
16483,215546.51488132868
6150,198645.80542269486
2931,287949.7162153022
5418,185663.41590959596
1662,346858.8767290842
2441,213950.86305848864
669,122176.79228018684
7734,192618.76537592223
6010,301328.4323526681
266,143789.4713435992
632,137446.5098366827
16221,89099.10541218636
11832,173407.94211680186
5035,120349.53337043551
37,130107.33585839074
6168,183699.88614928923
11757,169413.57676965575
8086,128804.28118143164
6529,225985.02434726217
15121,208460.20477166068
13904,141302.689885139
3711,170058.3084788072
16563,132373.30717529752
14494,169653.45008702372
3006,226020.8490809908
15299,140723.26999492387
92,307133.15219175385
8066,185283.1778270951
16071,206688.89836108577
10662,127405.52281733669
3883,221357.985383033
5511,129426.23816593747
2821,276180.6847984432
9570,201758.00726168827
4326,264841.73417109187
9251,244311.71467646593
9031,199300.2748365566
12689,163863.39122527174
16380,264009.4710298218
1053,261614.0408120651
4568,183555.58436869146
16140,108192.150606973
14356,357614.52499363455
8466,185188.58447706726
15652,158359.9358800238
3285,126332.59557202569
3198,164994.03936167856
14088,372517.7209892522
2268,127287.98105456746
15472,202658.3774714951
1203,181340.7699798422
7157,335857.5996862168
6886,204956.1077895037
5083,260315.27244675314
7467,118613.40064515169
14068,188714.63861008163
2080,172932.1999327437
10865,162442.81913280487
13516,187220.4857999128
14150,208581.74092780848
7609,120929.59487342468
2144,336050.58281735383
10357,194947.11689822283
2396,234959.71180345834
1526,298154.1862062348
10890,244412.63666705214
8638,372551.9632683725
6050,223993.5874597326
7639,102414.47644768188
10544,214594.96921173317
9577,239385.50016320375
13195,213598.6053709674
3484,217402.09867956015
16668,397737.60110542906
7171,185735.782879206
8547,210902.39430804778
12735,220900.73782513343
9093,200629.11881824004
15323,260024.6955384533
14897,141096.58162004495
5135,127056.71667359685
5327,209903.57171445087
13133,243270.25200177974
1676,295752.1030457531
16296,284010.02244937763
1095,150543.16566553194
12528,156112.57188618038
7348,282242.5953575581
11663,176247.48600402923
1803,196307.75231488654
1510,249745.70178276548
16045,164908.16834633725
2900,144696.60860993565
3236,169354.45837149766
1318,199597.3586638396
14948,207253.17418910636
7840,294781.5831813635
15325,168774.7334961085
8700,154624.69012416634
15706,200649.7138409134
14449,145515.375549065
16117,171305.78444180623
4529,185995.4162485133
11199,198213.10416681104
4052,312891.0287617912
821,215129.63209842128
68,246037.2599541973
554,118187.43772614944
452,198068.61014938095
11394,300239.7476365615
11393,189723.3130359954
9535,163673.3632123654
4024,183793.9721100277
10069,218300.6604114845
12007,162145.91701237997
12368,357914.239045672
1259,348531.1250497226
1124,302985.80014556204
3707,186498.20988058724
8767,170910.67134054916
1919,163637.6596765277
16741,166717.47060783033
6664,282367.01417992654
5688,368135.3145476505
7799,152701.70987746518
14843,294626.2081374344
7532,149549.59403828642
8133,160669.89941203938
6264,330345.29248920915
4125,165164.77076719067
2410,169152.8086560572
13607,212136.2668365747
1716,293951.99145844555
1370,142826.03509832206
2273,358477.77745838923
15298,324408.3202741598
4284,265518.39414853184
12303,146987.22611982952
7808,135611.47219202976
2203,149364.01675566088
7237,131754.6020937117
15864,161450.318827391
2844,148703.99061049626
5729,173352.24911128287
11812,368885.06010862003
1779,155100.3608327699
6442,143921.69234810548
6160,238911.1608135271
8266,195528.90995218445
9903,159941.45169836527
2867,138815.27569079463
6998,181105.7515251781
13932,174095.45604749295
12587,171324.88805227593
3611,237989.6920575461
2646,306913.40148444247
1890,166850.9567583822
860,267345.1516060861
14187,192873.56434168105
12569,296276.09234009765
1276,100431.85747422714
12025,220088.8031050071
4890,288721.10992344917
14410,316065.7359547508
10352,273665.3785606671
11407,176685.97138558744
10384,171591.45209222232
7622,296863.5159138738
12578,167323.2432553967
15820,167364.8929492503
563,202463.60731164963
15226,160414.14094691345
6396,213259.38836658353
6247,143612.3627978944
3339,159507.48715133473
10975,293855.34933658293
7475,112217.24126097819
11129,193657.12075913633
3051,260746.42030200394
10232,240092.55438339047
14106,197445.2174042956
5502,210988.3654693433
4558,74485.9182875397
4181,148176.00996916174
8426,125059.09425518103
6611,157696.29647744505
14641,141609.79919001408
15539,266704.64158107183
13119,137501.87411340323
11716,186540.62648560997
7316,249226.11784566232
7791,114611.31053458416
13034,341933.09589842596
1068,265550.7206417015
4060,166093.08772543163
10172,221384.44512917576
2591,188834.9322417806
12494,342147.977946755
7828,307781.0776249317
15284,179581.85725643035
7947,181929.12801003957
16335,226745.903698974
10234,334730.14316877647
2797,264472.2671694607
5341,242261.61469183437
3059,203046.03409156227
1559,67891.0469851609
15320,295923.1443097252
10284,333785.62232499436
4134,220064.717863163
4481,215100.24491761095
7222,148092.42541758626
4062,236033.73059483516
2192,228532.98127682522
9637,195272.29544249453
16236,173180.91156554222
4272,162580.1389379744
9406,293469.12877953425
14309,237316.8149327716
1946,298724.0496818887
16235,242401.5154686747
7146,156848.49358322212
16784,236384.7489991094
349,335845.5504436023
6251,171934.31222464875
5128,332426.5512136876
11718,172267.17282320975
16721,91418.73245116293
12517,213077.71939912502
15961,189211.5215741698
9428,154409.1173127764
14541,153803.38821042905
10168,112528.59508809702
11270,168360.2300975948
13210,223555.63445172008
11518,167566.2002898474
12612,176163.6931534898
16352,120396.86993826008
9935,123944.53400290369
15521,267240.75452273927
11482,192968.33065178077
11443,177778.59827180358
9459,235145.92754572272
9218,175835.5781579418
854,150963.5482026052
5619,154193.48571880543
9208,193393.96838224833
4391,122423.63576285895
15207,164616.39332259147
7183,188686.4493847841
16442,219301.32790042448
7936,80783.68909111858
10606,314488.7657453823
4979,162474.67140059287
4854,303054.8183470988
16476,129121.76757479382
10516,157461.3102135062
16261,270509.03953858727
90,376795.65533633827
5433,167250.43000314356
14338,139520.0970776564
13487,237880.39530392212
8211,402208.7129606899
170,192212.1078795186
14051,100737.22682558317
10686,193221.14487775095
7595,281756.2060041865
6777,339602.8165784075
14661,169120.34453535193
13991,338998.10407260206
16795,191358.16014972847
2740,131154.3864869995
7368,341096.21067246294
2413,236108.5353125278
1852,367228.8671070684
15200,300050.09129240643
8467,330889.20341383526
16379,232232.4046612491
3375,168657.06009007982
5945,378183.3249204501
2641,191894.0021145483
2837,303909.98892312695
3498,209241.5334438767
10876,145177.4549652383
1285,215896.04755343593
9285,249956.58129860056
4015,326724.8275852645
2526,192490.99366689782
7814,198722.33337694893
7117,298491.4021988268
12359,128149.21713048217
3303,279154.6167400461
13874,160050.41122816913
5484,174714.95437758006
15067,156821.58935606276
12639,214463.63501044127
3388,245733.51575056495
4256,196687.38215782488
15738,171321.92034805138
14049,168989.61272022632
15780,176793.6933446016
9564,172309.4474934119
11910,189469.44778343278
11315,193364.43522799516
1733,161863.95352368758
3910,333353.98730213824
7552,379927.3379811395
254,209156.62374992456
5222,195598.95294060864
8314,223094.3688986417
16743,218585.8499974722
10335,114389.71995565601
8226,283067.9766570871
12254,211106.31107894346
13152,227001.17291812188
15020,191357.9941855545
16349,221909.26109731366
11924,166465.29640221392
12543,184970.30181214312
14114,246544.5318313049
12318,254976.72085446387
15383,161210.9567368287
6679,203685.0467503902
635,185425.84493563697
15993,256563.30971757218
11375,204635.01400649722
11216,170953.7729259812
15401,227237.59958670477
11301,146933.60265920922
13804,276534.54294413433
10839,184498.88537526643
1588,332522.81305865664
3596,195734.91429922986
5816,164591.48077550004
8099,145642.07642164524
6551,181158.75988683628
14075,406239.26706918015
13431,195028.59660177233
9481,312409.86578222975
5295,156436.35962565156
15859,329762.0638089567
10634,283191.7086021416
444,226909.36116793286
11686,256294.36797763643
1213,201099.3022563832
13970,140773.06810519868
6849,372214.0457893672
9911,231341.12463440144
5649,139030.47843673985
7184,256686.44269096656
5877,242213.9404415324
1655,258588.10603888953
15301,205927.69440948433
12389,271906.8201919028
5241,268979.87574462563
7048,164557.8532251419
10574,151004.41882605196
8593,148174.62492711976
4752,174572.11544559363
14663,184067.41049064064
10994,208870.75163831966
87,64086.12886981973
5132,127437.07696810673
6372,377592.81175378326
7411,282671.1591317003
3319,257517.7503161925
9355,127075.8722728067
5139,252429.83426681207
56,284725.1011568328
3249,171558.53091359895
5047,87324.33811721286
13238,296281.8488402001
2190,254706.7275180884
15599,183820.227046086
6542,151550.61623559982
1968,207123.71965739632
5630,170736.65727901968
9157,214328.14385720645
789,170227.73156152686
1413,289600.72356114635
12514,243563.12956508188
13459,140332.53337383267
1345,239927.32479163588
4034,199220.17259219312
15169,147717.72659938526
6770,256837.16209374997
3334,179173.67610892648
12998,146759.1239287881
15870,223967.85235709933
1871,157370.5025078317
5770,174271.81747396503
13196,115364.65413440824
7633,219991.6326640427
10699,201002.48078492956
15470,182102.34061311514
1903,381839.45763714
13860,197969.3074451377
7649,193880.77785350912
11043,215824.47841209196
2922,228967.89603485647
7538,342129.5122751259
9477,114928.3440528568
117,357653.3893976519
1457,253944.3279720051
7082,170525.1702976052
3053,256029.71218541396
12522,117055.25638968128
5744,392734.694331065
13566,319923.84412895626
1464,136012.55808180023
3852,117607.64953921275
9557,236023.14363993902
14719,367249.2182718826
13978,130723.74872051983
3286,158420.46721620456
13019,350287.32358558214
1421,141498.14973531748
13502,178623.85669190204
14811,127429.74613080404
9297,307538.8042664666
7749,392817.1324772244
16555,144759.61920047808
14576,195284.6191697361
12766,170912.95219055886
4679,116639.65944470692
10033,193519.6336204817
11231,260390.48567429147
15112,151984.6131255292
10617,186424.57816833438
2175,173150.79703159374
16502,379567.07666365843
10106,192677.69332890175
12561,154469.8108948915
15907,276485.78528377524
8069,121893.81701233466
8316,125939.14569658462
12343,243418.93548338013
12092,144587.72564844458
1527,179459.46866328185
10010,212012.96324260518
655,107857.75367277717
10549,139793.26546759976
3248,114118.49110317178
13499,273892.6820381185
14959,203315.04611432456
6070,157361.09197603835
11360,230396.47019515053
12102,193344.86266621394
11870,303920.46660679666
3713,98898.41937309392
3230,145169.01978480796
7742,208079.75433278966
15092,342098.51459121413
8728,278300.29351987987
3386,154687.65087644415
9409,151303.90728526228
16545,238049.65613503905
3127,169573.30707347303
11344,169397.25428862142
2112,216483.4162537245
7310,231204.17299528958
6313,211182.9519050715
3681,362552.3676285396
5114,348774.5245510253
270,168050.71758370643
14350,190272.56248230676
12223,350824.9991706105
1066,178983.03849242552
16116,351786.55593802803
11410,397859.16213857447
4088,163511.0853927332
5956,174925.63408061562
14669,146703.74129569528
13871,140492.4530243979
4126,221414.2781698323
12114,230072.94315689077
16607,171807.8163143974
4266,212693.3900307094
13518,214786.19556962574
11856,317594.69518172054
3885,255984.54200474205
8891,150529.12209704952
4964,183483.48138340565
7696,161695.57150584477
6894,121309.87561987786
9766,169212.60251526855
4800,158686.57120115389
2840,206764.55600584298
4743,165268.413979855
13562,378659.76432067447
8301,203673.76916606995
5405,174723.6544266573
1535,177863.20160786275
9073,125324.00526554507
1698,325606.125528787
12262,244535.9044704294
6794,172407.10809173872
12701,183171.6768532484
8432,171375.06268032396
13540,129530.7883276798
8629,154407.95578360607
1440,177501.29683182726
8596,202493.15896346717
9575,270211.36791685206
14976,102080.26351172027
3149,189962.90289865638
5157,159239.7300979824
10748,180795.67188523893
9719,322886.24421758397
6376,184783.06670499654
9733,183378.139472283
4749,227267.64387106439
4994,364001.2719717651
538,217317.60838281683
5512,125190.51809795143
9778,143896.50800148936
9761,155082.61776958755
3174,357047.59875848336
13429,201048.43815294682
10467,73398.66066158352
14129,204428.3174220793
13608,228755.1975170334
11106,140521.35020610696
12048,184170.95762244647
1054,323947.3444564975
3582,244700.9916503465
1566,150270.53375616428
11529,140398.14378490642
11859,157588.13671403282
10582,147022.6282304663
14907,389291.2301160842
14039,159840.41592154495
10489,133419.33192983118
3331,321312.0948518752
10153,244442.3975568021
5271,148179.25308969003
11871,324101.0841299851
776,119709.41886239765
3994,132182.24968725318
9433,77317.20179812133
14275,145849.37237945772
8030,237544.76379963325
8169,271502.6638555346
8053,184494.12232145848
4822,225963.73255892668
13197,227962.92519897674
13634,264633.74091367965
8951,191675.42016556955
12176,236720.36792762886
15471,143420.5951568726
14962,154137.0505585987
12512,107120.92377941003
8697,320537.46590175794
7095,224240.2017697659
13639,212482.16592246664
16660,150711.94467578354
5848,140309.8298857075
5386,195749.64466601086
10880,297598.86527815665
3954,184544.58188401465
13426,269485.0556484783
5966,215246.03351822018
16315,287228.679889371
7455,179556.00680475833
11071,224634.66945274445
14740,216479.0700935665
16087,184491.1030270167
8931,236347.029678536
15289,142073.80270469177
16089,281390.73065561237
12128,185949.1096996107
4724,215538.3653147821
8585,213164.3950592665
7188,260928.7527196312
5423,152781.8434886569
10488,205965.6091163332
5980,206646.68269829333
8376,240324.47930003118
12397,142979.99996972556
16496,224359.689902826
4891,234080.82548667997
9710,148962.32960333233
6339,173114.78175725025
244,224834.67459245835
5002,239518.27891000776
5358,160205.98085800864
7636,151091.4371033386
9361,310706.6948891835
3601,128596.18330519053
15755,158626.91194363922
172,183673.91887368594
3037,309470.33445996017
577,252803.74989711068
3607,181259.02882612078
2515,113888.44936899253
10413,159274.06810137272
10511,234715.0049150074
4637,336242.59015461593
12736,258022.48801484532
9534,238973.761323266
11641,197983.0039890863
10419,250510.65539006575
15313,232050.79818040202
14915,190956.7737261554
12409,356719.5963346955
9405,127342.57454396089
14066,207100.26234243132
14108,190551.72029511895
11931,235290.53920200674
11464,304429.00406457303
926,145405.01715210069
11190,218027.4158474099
10260,184504.8029947871
12712,197866.35534864763
1234,205291.45537625538
11608,104760.81599186537
3776,263620.2331299795
4881,204404.15859926477
10266,184018.27465325783
3262,243198.39717017405
3576,365044.9255441992
16604,354104.72165359004
8041,235347.67556930942
10691,247673.37767287748
8357,180832.23384378734
11661,143782.32683422556
4453,233975.6748569137
15936,214197.1620698661
8463,263722.4583725638
15770,222382.22703661054
466,173785.4930045856
14965,89082.24824717508
11227,171470.3418089429
9894,287903.53882949875
11746,193319.55137399174
4118,140936.867363971
756,327760.5392287083
15589,187776.32474828113
109,357105.07847271976
5778,204873.6562141824
1731,85552.21371148185
3450,149760.48486572114
2961,207600.4848205046
222,179484.40545446522
11454,308560.0192581257
7339,188120.28259559552
12096,100055.44101850064
14074,199058.82501806013
4058,286567.23360165505
6603,269432.33174415433
3289,123454.15052281902
16681,295460.3669278678
8200,298830.0684210451
3343,200327.3616820436
7802,180560.00831587747
2082,373055.08719112765
217,275861.35359070974
1720,166104.33223662287
7224,248129.2012015461
6176,121781.90252976266
12571,261528.30374469745
16666,317491.3592062136
8908,212443.94504984102
6914,167589.56886724205
5428,176537.3691105418
381,162404.42362159817
3991,198553.83463410783
16365,286480.5977392816
1046,208461.82765326495
391,154497.24933879627
9212,310317.84317916614
3022,192045.8964914309
9961,106782.56137999574
6764,276519.7017490961
7720,168561.7314129091
4809,208140.56687928617
8877,310143.97852968704
7817,172457.16023416107
10614,110813.14731657271
5553,301476.5259334866
16488,143652.32226475826
11002,170069.67655094457
13592,303185.2639699927
15050,215510.16306919957
13553,285615.2395409514
9041,225459.0289644348
5461,394098.8367576505
16274,388535.64284510026
2138,192088.62434541964
6245,162171.38710271937
8245,176923.62894402072
6491,215160.54713880905
13218,195206.96604487032
13101,108184.38573948486
10462,142233.79780400012
4079,181980.2763781342
1506,341824.1537709858
14107,126630.6606398699
12215,293635.4031384843
11576,346798.0370289898
10567,215333.5837818589
12713,211326.94813777477
1468,395177.0355716793
2549,241719.16316952114
4172,224489.68089016006
12380,222233.01014715672
3513,103506.53390442938
8165,246833.43254193792
1127,202141.96627437777
14601,363499.82814359246
15526,309387.40708699374
986,267211.04255276284
14968,210234.3291522652
9348,201822.17857071856
6317,268098.76938449143
7497,98517.4528370078
5079,308520.22887330747
528,178670.1439019542
10964,143846.67160712698
5812,317885.1699905863
11022,205861.65742515642
16251,148395.3691715768
5863,112496.49327729605
8664,207420.4564110964
5396,210903.05123265347
6917,247033.4640796328
12776,127991.1683783451
473,237914.86192780663
13333,210917.95760945696
13023,146755.88825517124
7357,222233.71256349885
10955,359779.45953976887
11914,356833.6575436155
12535,167455.42064787148
11205,187432.2716629417
13209,194899.08583490472
16119,305351.77960029285
2174,259187.05545665364
4834,213774.0972073152
10151,174866.5329416001
5584,233533.63293764653
6672,214725.86973687343
12858,300297.01362803933
5106,172174.99078649952
8884,169049.55696567497
13766,180703.0902453191
12556,122018.34077436673
12910,214414.81123416367
6258,124868.24727123979
7100,235790.58328528405
1793,196059.81494893564
3335,169630.26896956138
12835,184778.61758465506
10591,152364.21889231855
15707,258269.62202917013
16389,155335.13532380245
7440,273562.83647521795
6293,171901.5250815354
3937,193423.72293608906
16527,189695.7928199625
5102,259639.56764157524
10734,312605.8525882701
7986,156193.03970635706
6495,95118.7215182115
9571,274405.0682384417
5131,194038.50010941454
10761,346598.189652587
143,399122.04801869445
13829,177855.61943870768
13662,238935.58950870586
1771,151844.7365976728
5448,194231.62844766496
8594,166832.77990126365
12038,263790.62536025
16471,190400.80635658742
16764,139025.06209242708
1282,174900.94541880526
15101,266242.91061196936
9473,136194.03378824412
2324,367758.75395970454
14448,216906.76904522665
6000,66691.34494587219
2077,139011.4650421699
12960,232890.05856004008
15837,196916.9981215759
8805,238133.32024486776
9987,232512.71953462623
1580,241421.00143774675
11089,127206.07923992434
10926,221022.52154033643
12773,374175.36556407716
6490,301068.6756774398
10858,125601.703891586
2831,105816.73935100096
16326,145543.89977661177
371,183787.3968453368
8852,197902.95873432897
6713,245706.6025479919
4230,188445.1509438166
3639,218853.60957686286
3642,194630.6460667722
5149,185178.8029604589
2861,190545.7489889638
13300,103328.56965927607
2807,323406.91116652405
5919,110486.2357689795
12716,425257.73532804387
4271,241358.73862389787
16055,260982.6187525476
3747,218532.34662088624
5857,271103.2497266284
6884,331804.4867475681
16027,285943.7186369029
3512,314391.3310985958
5181,170751.24383088286
16732,243555.10614950626
1908,179577.14129722316
12082,168420.71090637086
7286,147974.71156988095
8216,140612.46459925748
6929,319596.2558545743
3950,316695.64749769657
12479,172175.55386498518
877,136546.8793048381
1366,173859.36904846024
384,133495.05200708733
5767,203477.18816580414
6910,153370.35727349238
187,198227.32634709205
10164,266541.63057469495
8603,236353.14104015156
15834,203977.09329618316
3078,126548.14068810258
3479,245654.7116977313
6671,211095.50744252023
6078,171683.59425600755
16271,121726.89897020631
16191,155163.15810299222
11544,169573.18307321914
7781,187764.3390098895
14918,280750.9636496902
6238,197713.2586620847
12989,211706.89444874102
11907,226263.9774307153
9696,151401.07803599187
14084,327707.7947400562
3895,156340.20790427158
4367,185523.24553422563
8453,62676.76234612749
7638,339141.6914139633
8373,254620.77746804897
4674,195718.90562422512
15787,150172.30802391964
5903,255451.96247961064
13679,202762.78342245283
9018,296775.461302367
15823,253648.48070529825
13289,143712.88145480753
9896,188230.96198374202
14436,200018.22266172498
5547,243787.5455225753
4048,371683.68139684753
16579,183960.81854289348
8550,216765.67440019897
9385,296810.3823980773
5242,153990.60848990246
31,198822.3456263189
6144,259331.12861853748
3990,204988.89788542656
2523,88161.99437201658
12608,263056.16362933855
7234,171767.52911798772
15264,210586.29677286008
9623,218639.00811551488
3161,330406.5454536442
7425,106724.88630006023
13021,293136.5924515993
4044,152188.58966595895
15411,237187.83913350053
979,306405.92488036735
5514,235555.19316942015
4817,166046.605106194
2115,186846.53747912808
10571,274550.6493914301
8992,225236.25323426383
15546,192913.72919696438
11359,124830.65579987939
11972,166364.67619900615
12838,171157.7016261243
5948,122702.88959203259
422,303228.5351738979
4855,161606.60085182262
16197,110605.12459472154
8926,355455.0119930923
5703,188233.05026985242
8848,204003.68522495587
7039,306557.85613443854
3806,162400.32428962417
15154,207784.75541668697
13132,174579.6842170638
7438,193555.7684318801
4398,209489.88459266693
2440,170314.85593966476
3751,138945.23986440277
1476,169813.95640717781
2264,289989.2119663524
16444,164599.76625765584
10704,129431.64383886188
4033,150275.4297258816
4508,114253.72678353966
16290,245180.70187404557
10387,204843.74193109985
5457,143644.05414596552
4910,285005.28792695433
7451,186774.35310938035
10732,179511.9993945546
8015,127352.40411991258
6148,176392.55159791576
5892,243122.151574719
7825,215518.51290737427
6851,211907.77405967144
6633,212495.88039997834
2139,279166.56686273235
10213,282230.1848717209
2830,232822.32062338165
13907,142853.339150114
15897,333075.9530616205
8311,186139.38998213163
14230,175798.20656114377
3878,188456.80934688257
13732,176052.91168024336
12110,175517.379502426
10675,340257.3687811509
12946,136357.0539948471
16754,220961.36874906457
4394,264934.14172752434
16728,166888.38031505706
14378,327524.6015065836
9949,176371.03644059334
994,169242.71220315667
13258,160038.31039756635
5883,342704.1844074106
6933,306484.1982216919
13193,212416.51823771105
13286,170556.55395872841
13407,367154.40084821
7512,121438.92702097865
7221,195121.8068624564
14428,157889.8272690023
1740,188543.34267632788
3,155880.91669235972
12952,241743.15571990842
11537,132496.6724668829
2558,138957.42340287258
14081,279118.3690641773
3517,227723.96324251284
7149,233499.89685337988
15777,111967.23989894702
8995,235089.76793578287
826,311550.023190498
509,291303.89907632145
14875,333866.1183343249
6591,159114.60368082736
11283,103603.70826042784
9897,234996.2409308706
14902,175252.74193622565
14291,166279.20941364986
3162,231417.41349451858
4206,196713.82266875502
11580,193529.6742768183
2007,242072.1637275817
14939,330701.3319016813
13572,194166.43801941365
