Annual Income,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Home Ownership_Have Mortgage,Home Ownership_Home Mortgage,Home Ownership_Own Home,Home Ownership_Rent,Years in current job_1 year,Years in current job_10+ years,Years in current job_2 years,Years in current job_3 years,Years in current job_4 years,Years in current job_5 years,Years in current job_6 years,Years in current job_7 years,Years in current job_8 years,Years in current job_9 years,Years in current job_< 1 year,Purpose_business loan,Purpose_buy a car,Purpose_buy house,Purpose_debt consolidation,Purpose_educational expenses,Purpose_home improvements,Purpose_major purchase,Purpose_medical bills,Purpose_moving,Purpose_other,Purpose_renewable energy,Purpose_small business,Purpose_take a trip,Purpose_vacation,Purpose_wedding,Term_Long Term,Term_Short Term
-1.159649051980288,-0.11095342154390785,0.29802274832245845,0.3144334323190709,0.04110727828959266,-0.3409788778582933,-0.08348426679666114,-0.3370990397177327,-0.8945265467312212,0.18473696671046066,-0.3392903007523767,0.7921485206534644,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.015263801719151072,-0.11095342154390785,-0.4125327075698072,0.162503865098801,-1.036614883831691,-0.3409788778582933,-1.8518344759373246,-0.3370990397177327,0.284918378891583,-1.0003849140735197,0.58439024272856,0.1340397038935601,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.4057574970256446,-0.11095342154390785,-0.6493845262005624,-0.6140250340270244,-0.9170803613844645,1.6647792271904904,-0.08348426679666114,2.545731972691612,0.002829760687826769,-0.5321108683376398,-1.1693596855844555,-0.7434387184529789,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2885679146332116,-0.11095342154390785,0.061170929691703256,0.48324406256381547,1.008442619852815,-0.3409788778582933,-0.08348426679666114,-0.3370990397177327,0.002829760687826769,2.5493961354975063,1.0380692644944454,-1.5477939389373063,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.8817767555114708,-0.11095342154390785,1.955985478737745,1.2428918986651663,2.428179606337666,-0.3409788778582933,-1.3077267192786588,-0.3370990397177327,-0.25615262257773785,1.6410086501763181,1.2216163169029453,-0.23157630541749782,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.015263801719151072,-0.11095342154390785,0.5348745669532137,0.5676493776861878,-1.3004646435453011,-0.3409788778582933,-1.5117671280256586,-0.3370990397177327,-1.3398350411789257,-1.078688034129329,-0.31810347962630725,0.1340397038935601,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1.813242064328808,-0.11095342154390785,-1.1230881634620729,-1.255505428957054,0.8754596102998752,-0.3409788778582933,-0.08348426679666114,-0.3370990397177327,-1.5468925798194986,1.9865404758550644,0.5289369813118577,-0.5240691128663442,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.015263801719151072,-0.11095342154390785,-0.4125327075698072,2.3232799322315314,2.9061128968305465,-0.3409788778582933,-0.08348426679666114,-0.3370990397177327,-0.896323698337525,0.13400034719023213,-1.0729380302556086,0.1340397038935601,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.015263801719151072,-0.11095342154390785,-0.6493845262005624,-0.5296197189046521,-0.3454855261756528,-0.3409788778582933,-1.3077267192786588,-0.3370990397177327,2.091055743226896,-0.16269599693625666,0.20540557503468473,0.1340397038935601,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.015263801719151072,-0.11095342154390785,0.5348745669532137,0.061217486951954,0.27334967998317644,-0.3409788778582933,-0.08348426679666114,-0.3370990397177327,-1.086179928746333,-0.06847084639868933,-0.6636864752387771,0.1340397038935601,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5534578194530884,-0.11095342154390785,1.0085782042147242,-0.006306765145943593,2.9777243840076686,-0.3409788778582933,2.841094925243667,-0.3370990397177327,-1.0994018298498538,-1.0879560817231881,-0.729192667087747,1.5233805392755801,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8069855402141731,10.935294298535414,0.29802274832245845,-1.69441306759339,-0.5673514302039148,5.676295437288058,-0.08348426679666114,-0.3370990397177327,-0.7801506837871727,-0.4525007159288502,0.5320717660703068,-0.15845310355528625,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.1628347679420419,-0.11095342154390785,0.5348745669532137,1.0234380793469982,-0.5611391848911235,-0.3409788778582933,2.160960229420335,-0.3370990397177327,-0.36808949405608843,-0.2153337544244563,-0.246003430181979,0.1340397038935601,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.4401033888139596,-0.11095342154390785,2.1928372973685004,-0.4452144037822798,0.7536040291643529,-0.3409788778582933,-1.5797805976079917,-0.3370990397177327,-0.39594534395379727,0.4615901832962512,-0.8573945541056979,-0.5971923147285557,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.015263801719151072,-0.11095342154390785,2.6665409346300106,-1.1373379877857326,0.324208171829655,-0.3409788778582933,-0.35553814512599397,-0.3370990397177327,0.10340606665489982,0.42463681404381304,-0.33529074778470036,0.1340397038935601,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.015263801719151072,-0.11095342154390785,-0.17568088893905195,-1.3905539331528494,-0.5333547470635842,-0.3409788778582933,-0.08348426679666114,-0.3370990397177327,-0.6882392159219215,-0.4180425902593741,-0.5312688432008429,0.1340397038935601,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3998302332974571,-0.11095342154390785,1.4822818414762347,-0.37769015168438186,-0.13157266147640387,1.6647792271904904,0.1205561419503385,-0.3370990397177327,-1.6103063579276466,2.6495623421849834,1.8820830367003147,-0.012206699830863064,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.015263801719151072,-0.11095342154390785,-0.17568088893905195,0.6351736297840854,1.812143323891193,1.6647792271904904,-0.08348426679666114,2.545731972691612,2.7132553029236455,2.2668395050078027,1.2918787339026654,0.1340397038935601,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.3688109136644053,-0.11095342154390785,-1.1230881634620729,1.6311563482280789,-0.7973410396412116,-0.3409788778582933,-1.8518344759373246,-0.3370990397177327,0.002829760687826769,-0.6967969448131357,0.7114030734588234,-0.45094591100413256,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.015263801719151072,-0.11095342154390785,1.7191336601069898,0.061217486951954,2.8762121996107375,-0.3409788778582933,-0.08348426679666114,-0.3370990397177327,-0.5461358710520429,2.3749667269361585,0.7667482388493722,0.1340397038935601,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.015263801719151072,-0.11095342154390785,0.7717263855839689,0.1793849281232751,-0.8312694563495335,-0.3409788778582933,-0.28752467554366073,-0.3370990397177327,0.0858196545074984,-0.8635029803796009,0.8711690001135717,0.1340397038935601,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-0.015263801719151072,-0.11095342154390785,-0.6493845262005624,-0.10759314329279059,-1.0513604331455695,-0.3409788778582933,-1.3757401888609921,-0.3370990397177327,0.26989932618175844,-0.7784270563128945,0.22334951537615172,0.1340397038935601,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.2726706466234126,-0.11095342154390785,-1.1230881634620729,0.7702221339798812,-0.7475748107068723,-0.3409788778582933,-0.08348426679666114,-0.3370990397177327,-0.5180232852105764,-0.3229856918608195,-0.8179395045597012,-0.9628083240396137,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.868843699666738,-0.11095342154390785,0.29802274832245845,-1.2217433029081048,1.1801326963546854,-0.3409788778582933,-0.08348426679666114,-0.3370990397177327,-1.032393748529098,0.06235121002232153,0.3751163360955473,0.9383949243778875,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.6454649861533005,-0.11095342154390785,-0.6493845262005624,-1.3736728701283751,0.13531495446159314,-0.3409788778582933,-0.08348426679666114,-0.3370990397177327,-0.2553824147464648,-0.3100341894540164,-0.4117146382751652,1.0846413281023106,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2.7585913889794615,-0.11095342154390785,1.955985478737745,-0.10759314329279059,-0.13157266147640387,-0.3409788778582933,-1.7158075367726582,-0.3370990397177327,2.6830888295321174,0.21955155574893132,-0.33042642660779664,-1.620917140799518,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.015263801719151072,-0.11095342154390785,-0.8862363448313176,-0.006306765145943593,-0.7037477613572894,1.6647792271904904,2.569041046914334,2.545731972691612,-0.7793804759558995,-0.5179711547008548,-1.4245744033326697,0.1340397038935601,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.015263801719151072,-0.11095342154390785,-0.8862363448313176,0.061217486951954,-1.3388303783341884,-0.3409788778582933,-1.3757401888609921,-0.3370990397177327,-1.043048290195042,-1.2103418384113274,0.151898042088744,0.1340397038935601,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.867084423687859,-0.11095342154390785,-0.8862363448313176,0.26379024324564737,-0.19229565274813898,-0.3409788778582933,-0.08348426679666114,-0.3370990397177327,0.9280419180045836,-1.4383595734448604,-0.4411167573888943,1.377134135551157,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-1.1384901922343096,-0.11095342154390785,-0.8862363448313176,-0.22576058446411168,-1.4995978257146674,1.6647792271904904,-0.08348426679666114,-0.3370990397177327,-1.387716294689734,-1.283298007932218,-0.4706269725287767,-0.5240691128663442,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.45455976844520407,-0.11095342154390785,1.4822818414762347,0.6014115037351366,1.897476363902063,-0.3409788778582933,-0.08348426679666114,-0.3370990397177327,-0.5909362932377589,0.38471291671642005,0.9228389006149044,0.7190253187912528,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.015263801719151072,-0.11095342154390785,-0.4125327075698072,-1.1711001138346817,0.3771146566363944,-0.3409788778582933,-0.08348426679666114,-0.3370990397177327,0.0171427895523177,0.39968437821419245,-0.42587521770126263,0.1340397038935601,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1400099404112645,-0.11095342154390785,-0.17568088893905195,-0.05694995421936709,0.5478490030901431,-0.3409788778582933,-0.08348426679666114,-0.3370990397177327,-0.4593591220619454,0.17451835013261605,-1.1636305961983244,-1.1090547277640368,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.7708015126485788,-0.11095342154390785,1.0085782042147242,-0.7997167272962433,-0.8712053190746207,-0.3409788778582933,-0.08348426679666114,-0.3370990397177327,0.002829760687826769,-0.6371487410680426,-0.5594819060268844,-2.0596563519727873,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.2421905911845394,-0.11095342154390785,-0.6493845262005624,-0.2764037735375352,-0.8910025843571425,-0.3409788778582933,1.8889063510910018,-0.3370990397177327,0.14281503402170445,-0.6891923929412513,0.7570195964955648,-1.767163544523941,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.5033259918542907,-0.11095342154390785,-0.8862363448313176,-0.17511739539068819,-1.003642197171491,-0.3409788778582933,1.4128120640146695,-0.3370990397177327,-0.7697528780649864,-0.738146695616507,-0.4620873864626569,0.42653251134240644,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.015263801719151072,-0.11095342154390785,-0.17568088893905195,-0.34392802563543307,0.5494873974583517,-0.3409788778582933,-0.08348426679666114,-0.3370990397177327,-0.8902904036592194,1.034902101762534,1.2032399924568646,0.1340397038935601,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.26436598292376673,-0.11095342154390785,-0.6493845262005624,-0.7321924751983455,-0.4891180991219492,-0.3409788778582933,-0.08348426679666114,-0.3370990397177327,0.05539644517221275,-0.17374636137508864,-0.05597061620427431,0.865271722515676,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.015263801719151072,-0.11095342154390785,0.061170929691703256,-1.0698137356878346,0.5363802425126821,1.6647792271904904,-0.08348426679666114,2.545731972691612,-0.2490923841244015,-0.5306850148616614,0.48807668342586663,0.1340397038935601,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.23735871924800117,-0.11095342154390785,-0.8862363448313176,-0.310165899586484,-0.8845172733163165,-0.3409788778582933,-0.08348426679666114,-0.3370990397177327,0.002829760687826769,-0.3808515787609396,-1.2715104302994333,1.3040109336889454,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2.4607031725557444,-0.11095342154390785,-0.17568088893905195,0.7702221339798812,0.4338440616356208,-0.3409788778582933,-1.3757401888609921,-0.3370990397177327,1.0098123160914063,1.636612268625385,2.444398564750383,1.0115181262400992,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5856953630660621,-0.11095342154390785,0.29802274832245845,-0.02318782817041829,0.5569967049793083,-0.3409788778582933,-0.8316324322023264,-0.3370990397177327,1.2656496840459392,-0.3667118651241546,-0.8243171701027527,0.1340397038935601,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-1.4027144250621781,-0.11095342154390785,-1.359939982092828,-0.22576058446411168,-1.3143227292430664,-0.3409788778582933,-0.08348426679666114,-0.3370990397177327,-0.936246137591845,-1.2682077253114474,-1.1293641559076917,1.0846413281023106,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.015263801719151072,-0.11095342154390785,-0.6493845262005624,-0.7659546012472945,0.8605092616899708,-0.3409788778582933,-0.08348426679666114,-0.3370990397177327,-0.002754246088902877,0.7980916036271347,1.9548316623015636,0.1340397038935601,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
